,article_title,article_section,article_date,article_url,title_sentiment
648,Four crucial Brexit challenges the next prime minister must meet in week one | Bronwen Maddox,Politics,2019-07-20,https://www.theguardian.com/politics/2019/jul/20/four-brexit-challenges-next-prime-minister-must-meet-in-week-one-cabinet-no-deal-boris-johnson,0.0
649,Tony Abbott used to promote pro-Brexit group despite having 'no affiliation',Australia news,2019-08-08,https://www.theguardian.com/australia-news/2019/aug/08/tony-abbott-used-to-promote-pro-brexit-group-despite-having-no-affiliation,0.0
650,MPs' no-deal vote – what does this mean for Brexit?,Politics,2019-06-12,https://www.theguardian.com/politics/2019/jun/12/mps-no-deal-vote-what-does-this-mean-for-brexit,-0.3125
651,Bercow insists Johnson must obey law and ask for Brexit extension – as it happened,Politics,,https://www.theguardian.com/politics/blog/live/2019/sep/12/brexit-latest-news-operation-yellowhammer-claims-government-has-taken-considerable-steps-to-avert-no-deal-dangers-in-yellowhammer-live-news,0.0
652,'I intend to serve five years': British MEPs take senior posts despite Brexit,World news,2019-08-21,https://www.theguardian.com/world/2019/aug/21/i-intend-to-serve-five-years-british-meps-take-senior-posts-despite-brexit,0.0
653,"Home, sweet home: an emigrant's view of Brexit – photo essay",Politics,2019-05-27,https://www.theguardian.com/politics/2019/may/27/home-sweet-home-expats-view-of-brexit-photo-essay,0.35
654,Brexit has turned Labour’s old radical comrades into reactionaries | Letters,Politics,2019-05-01,https://www.theguardian.com/politics/2019/may/01/brexit-has-turned-labours-old-radical-comrades-into-reactionaries,0.1
655,Brexit party candidate favoured benefit cuts for single mothers,Politics,2019-05-17,https://www.theguardian.com/politics/2019/may/17/brexit-party-candidates-book-favoured-benefit-cuts-for-single-mothers,-0.07142857142857142
656,How did your MP vote on the opposition Brexit motion?,Politics,,https://www.theguardian.com/politics/ng-interactive/2019/jun/12/how-did-your-mp-vote-on-the-opposition-brexit-motion,0.0
657,'Scottish Thatcherite' who lives in France becomes Brexit party MEP,Politics,2019-05-26,https://www.theguardian.com/world/2019/may/26/scottish-thatcherite-who-lives-in-france-becomes-brexit-party-mep,0.0
658,The Guardian view on a hard Brexit: blocked by parliament | Editorial,Opinion,2019-06-11,https://www.theguardian.com/commentisfree/2019/jun/11/the-guardian-view-on-a-hard-brexit-blocked-by-parliament,-0.2916666666666667
659,"Boris Johnson Brexit plan difficult or impossible, says Philip Hammond",Politics,2019-06-12,https://www.theguardian.com/politics/2019/jun/12/boris-johnson-brexit-plan-ifficult-or-impossible-hammond,-0.5833333333333333
660,Reasons to stay hopeful amid the Brexit gloom | Letters,Politics,2019-04-10,https://www.theguardian.com/politics/2019/apr/10/reasons-to-stay-hopeful-amid-the-brexit-gloom,-0.13333333333333333
661,Brexit: thousands turn out for 'Stop the Coup' protests across UK – live,Politics,,https://www.theguardian.com/politics/live/2019/aug/31/brexit-stopthecoup-protests-uk-proroguing,0.13636363636363635
662,UK economy grows as manufacturers stockpile before Brexit,Business,2019-04-10,https://www.theguardian.com/business/2019/apr/10/uk-economy-grows-manufacturers-stockpile-brexit-gdp,0.0
663,Sterling slides as parliamentary suspension fuels no-deal Brexit fears - as it happened,Business,,https://www.theguardian.com/business/live/2019/aug/28/recession-fears-us-yield-curve-inverts-brexit-stock-market-bonds-looms-business-live,0.0
664,Labour's battle for Brighton: 'Brexit could split our vote',Politics,2019-04-29,https://www.theguardian.com/politics/2019/apr/29/brexit-split-vote-labour-battle-brighton-local-elections,0.0
665,The Guardian view on a Brexit election: the unicorns are back | Editorial,Opinion,2019-06-17,https://www.theguardian.com/commentisfree/2019/jun/17/the-guardian-view-on-a-brexit-election-the-unicorns-are-back,0.0
666,Tuesday briefing: Brexit – May heads into cabinet confrontation,World news,2019-04-02,https://www.theguardian.com/world/2019/apr/02/tuesday-briefing-brexit-may-heads-into-cabinet-confrontation,0.0
667,Brexit party MEP candidate praised use of Nazi slogan,Politics,2019-05-06,https://www.theguardian.com/politics/2019/may/06/brexit-party-mep-candidate-praised-use-of-nazi-slogan,0.0
668,What makes somebody change their mind about Brexit? | Andre Spicer,Opinion,2019-04-09,https://www.theguardian.com/commentisfree/2019/apr/09/change-mind-brexit-peter-oborne-beliefs,0.0
669,The Guardian view on Tory leadership: politics may not survive Brexit | Editorial,Opinion,2019-06-24,https://www.theguardian.com/commentisfree/2019/jun/24/the-guardian-view-on-tory-leadership-politics-may-not-survive-brexit,0.0
670,May's Brexit summit: what happened in Brussels?,Politics,2019-03-22,https://www.theguardian.com/politics/2019/mar/22/may-brexit-summit-brussels-eu,0.0
671,Friday briefing: Europe takes control of Brexit,World news,2019-03-22,https://www.theguardian.com/world/2019/mar/22/friday-briefing-europe-takes-control-of-brexit,0.0
672,Could Theresa May’s replacement force through a no-deal Brexit? | Maddy Thimont Jack,Opinion,2019-05-24,https://www.theguardian.com/commentisfree/2019/may/24/theresa-may-replacement-no-deal-brexit-pm,0.0
673,Vince Cable: ‘The Tories have made a Horlicks of Brexit’,Life and style,2019-06-10,https://www.theguardian.com/lifeandstyle/2019/jun/10/vince-cable-lib-dem-leader-tories-made-horlicks-of-brexit,0.0
674,No 10 furious at leak of paper predicting shortages after no-deal Brexit,Politics,2019-08-18,https://www.theguardian.com/politics/2019/aug/18/number-10-furious-leak-document-predicting-no-deal-brexit-shortages,0.0
675,UK on course for no-deal Brexit as Johnson rejects EU agreement,Politics,2019-07-26,https://www.theguardian.com/politics/2019/jul/26/brexit-deadlock-as-no-10-insists-eu-must-scrap-backstop-before-talks,0.0
676,MPs won’t be forgiven if they fail to stop Boris Johnson’s Brexit ploy | Gina Miller,Opinion,2019-08-18,https://www.theguardian.com/commentisfree/2019/aug/18/boris-johnson-brexit-ploy-extreme-rightwing-ideology-gina-miller,-0.5
677,UK construction activity falls amid Brexit uncertainty,Business,2019-03-04,https://www.theguardian.com/business/2019/mar/04/uk-construction-activity-falls-amid-brexit-uncertainty,0.0
678,What a no-deal Brexit could mean for the UK in five charts,Politics,2018-12-19,https://www.theguardian.com/politics/2018/dec/19/what-a-no-deal-brexit-could-mean-for-the-uk-in-five-charts,-0.3125
679,Tom Watson to say Labour must adopt clear anti-Brexit stance,Politics,2019-06-16,https://www.theguardian.com/politics/2019/jun/16/tom-watson-to-say-labour-must-adopt-clear-anti-brexit-stance-jeremy-corbyn,0.10000000000000002
680,Brexit: Boris Johnson accused of creating 'nightmare' of uncertainty for Europeans – as it happened,Politics,,https://www.theguardian.com/politics/live/2019/sep/16/brexit-latest-news-boris-johnson-talks-juncker-eu-must-show-flexibility-says-raab-ahead-of-boris-johnsons-key-meeting-with-juncker-live-news-latest-news,0.0
681,EU chief negotiator blames Brexit on 'nostalgia for the past',Politics,2019-05-30,https://www.theguardian.com/politics/2019/may/30/eu-chief-negotiator-blames-brexit-on-nostalgia-for-the-past-michel-barnier,-0.25
682,'A different way of sitting on the fence': readers on Corbyn's Brexit,Politics,2019-07-09,https://www.theguardian.com/politics/2019/jul/09/a-different-way-of-sitting-on-the-fence-readers-on-corbyns-brexit,0.0
683,Boris Johnson’s threat of a no-deal Brexit will not break EU unity | Guy Verhofstadt,Opinion,2019-07-31,https://www.theguardian.com/commentisfree/2019/jul/31/boris-johnson-eu-no-deal-brexit-uk-government-backstop,0.0
684,Secret report reveals government fear of schools chaos after no-deal Brexit,Politics,2019-08-03,https://www.theguardian.com/politics/2019/aug/03/secret-education-report-no-deal-brexit-school-chaos,-0.4
685,"Scottish independence campaign must learn from Brexit, SNP told",Politics,2019-04-27,https://www.theguardian.com/politics/2019/apr/27/scottish-independence-campaign-must-learn-from-brexit-snp-told,0.0
686,The Brexit party's toxic rhetoric doesn't represent most leave voters | Femi Oluwole,Opinion,2019-05-22,https://www.theguardian.com/commentisfree/2019/may/22/brexit-partys-toxic-rhetoric-leave-voters-drink-chucked,0.5
687,"Divided, pessimistic, angry: survey reveals bleak mood of pre-Brexit UK",Politics,2019-06-15,https://www.theguardian.com/politics/2019/jun/15/divided-pessimistic-angry-survey-reveals-bleak-mood-of-pre-brexit-uk,-0.75
688,A citizens’ assembly can sort Brexit mess,Politics,2019-03-03,https://www.theguardian.com/politics/2019/mar/03/brexit-citizensassembly-compromise,-0.175
689,Pro-Brexit Labour MP Kate Hoey to stand down at next election,Politics,2019-07-08,https://www.theguardian.com/politics/2019/jul/08/pro-brexit-labour-mp-kate-hoey-to-stand-down-at-next-election,-0.07777777777777779
690,Boris Johnson blimp joins 9ft Farage on anti-Brexit march in London,Politics,2019-07-19,https://www.theguardian.com/politics/2019/jul/19/boris-blimp-to-join-9ft-nigel-farage-on-anti-brexit-march-in-london,0.0
691,Brexit: Gove refuses to rule out ignoring any law passed to stop no deal,Politics,2019-09-01,https://www.theguardian.com/politics/2019/sep/01/brexit-gove-refuses-rule-out-ignoring-law-passed-stop-no-deal-,0.0
692,Inheritance tax would be scrapped by the Brexit party – good news for the very rich | Torsten Bell,Opinion,2019-09-16,https://www.theguardian.com/commentisfree/2019/sep/16/scrapping-inheritance-tax-wealthy-brexit-party,0.59375
693,Tories have drunk the no-deal Brexit Kool-Aid | Matthew d’Ancona,Opinion,2019-06-02,https://www.theguardian.com/commentisfree/2019/jun/02/tories-have-drunk-the-no-deal-brexit-kool-aid,-0.5
694,Tory MPs will try to stop no-deal Brexit with amendment,Politics,2019-06-26,https://www.theguardian.com/politics/2019/jun/26/tory-mps-try-to-stop-no-deal-brexit-with-amendment,0.0
695,"No-deal Brexit would be economic lunacy, say UK manufacturers",Business,2019-06-03,https://www.theguardian.com/business/2019/jun/03/no-deal-brexit-would-be-economic-lunacy-say-make-uk-manufacturers,0.2
696,This isn't about Brexit. Backing remain now would wreck Labour | Gloria De Piero,Opinion,2019-05-27,https://www.theguardian.com/commentisfree/2019/may/27/brexit-backing-remain-labour-referendum-general-election,0.0
697,"Labour must get off Brexit fence, says senior Lib Dem",Politics,2019-05-27,https://www.theguardian.com/politics/2019/may/27/liberal-democrats-eu-election-reap-tory-labour-remain-voters,0.0
698,Four crucial Brexit challenges the next prime minister must meet in week one | Bronwen Maddox,Politics,2019-07-20,https://www.theguardian.com/politics/2019/jul/20/four-brexit-challenges-next-prime-minister-must-meet-in-week-one-cabinet-no-deal-boris-johnson,0.0
699,Swastika painted on building of  Jewish Brexit party candidate,News,2019-05-08,https://www.theguardian.com/news/2019/may/08/swastika-painted-on-building-of-jewish-brexit-party-candidate,0.0
700,"Brexit is political poison, and it’s green policies that are suffering | Molly Scott Cato",Opinion,2019-06-26,https://www.theguardian.com/commentisfree/2019/jun/26/brexit-green-policies-vat-solar-batteries,-0.1
701,The Guardian view on no-deal Brexit plans: parliament must take back control | Editorial,Opinion,2019-08-04,https://www.theguardian.com/commentisfree/2019/aug/04/the-guardian-view-on-no-deal-brexit-plans-parliament-must-take-back-control,0.0
702,UK factory exports tumble as Brexit chaos takes toll,Business,2019-05-01,https://www.theguardian.com/business/2019/may/01/uk-factory-exports-tumble-as-brexit-chaos-takes-toll,0.0
703,A ‘Brexit bonanza’ for UK fishing? That’s a fishy tale with an unhappy ending | John Lichfield,Opinion,2019-08-31,https://www.theguardian.com/commentisfree/2019/aug/31/myth-brexit-bonanza-uk-fishing-exposed-no-deal,-0.6
704,"Brexit will not save troubled steel industry, says trade body",Business,2019-05-26,https://www.theguardian.com/business/2019/may/26/brexit-will-not-save-troubled-steel-industry-says-trade-body,-0.5
705,Tory rebels send stark warning to Boris Johnson over no-deal Brexit,Politics,2019-07-18,https://www.theguardian.com/politics/2019/jul/18/tory-rebels-send-stark-warning-to-boris-johnson-over-no-deal-brexit,-0.2
706,It’s no time to play parliamentary poker. Let the people decide on Brexit | Sadiq Khan,Politics,2019-08-10,https://www.theguardian.com/politics/2019/aug/10/sadiq-khan-boris-johnson-parliamentary-poker,0.0
707,Swinson’s Lib Dems target Raab’s seat as Tory moderates flee no-deal Brexit,Politics,2019-08-10,https://www.theguardian.com/politics/2019/aug/10/lib-dems-target-tories-brexit-jo-swinson-election,0.0
708,Boycott’s not-out attitude switches ends between Test cricket and Brexit | Marina Hyde,Sport,,https://www.theguardian.com/sport/blog/2019/jun/26/geoffrey-boycott-test-cricket-brexit-no-deal,0.0
709,Jeremy Hunt says Boris Johnson can’t be trusted on Brexit promises,Politics,2019-06-25,https://www.theguardian.com/politics/2019/jun/25/jeremy-hunt-says-boris-johnson-cant-be-trusted-on-brexit,0.0
710,"Brexit party's funding must be investigated, says Gordon Brown",Politics,2019-05-20,https://www.theguardian.com/politics/2019/may/20/brexit-partys-funding-must-be-investigated-says-gordon-brown,0.0
711,Consumer spending at weakest since mid-90s amid Brexit chaos – BRC,Business,2019-07-09,https://www.theguardian.com/business/2019/jul/09/consumer-spending-at-weakest-since-mid-90s-amid-brexit-chaos-british-retail-consortium,0.0
712,This political crisis now goes far beyond Brexit – our very democracy is at stake | Jonathan Freedland,Opinion,2019-09-13,https://www.theguardian.com/commentisfree/2019/sep/13/brexit-boris-johnson-parliament-written-constitution,0.10000000000000002
713,"Home, sweet home: an emigrant's view of Brexit – photo essay",Politics,2019-05-27,https://www.theguardian.com/politics/2019/may/27/home-sweet-home-expats-view-of-brexit-photo-essay,0.35
714,Brexit has turned Labour’s old radical comrades into reactionaries | Letters,Politics,2019-05-01,https://www.theguardian.com/politics/2019/may/01/brexit-has-turned-labours-old-radical-comrades-into-reactionaries,0.1
715,'Scottish Thatcherite' who lives in France becomes Brexit party MEP,Politics,2019-05-26,https://www.theguardian.com/world/2019/may/26/scottish-thatcherite-who-lives-in-france-becomes-brexit-party-mep,0.0
716,Rory Stewart threatens 'alternative parliament' to avoid no-deal Brexit,Politics,2019-06-13,https://www.theguardian.com/politics/2019/jun/13/rory-stewart-threatens-alternative-parliament-to-avoid-no-deal-brexit,0.0
717,Bercow insists Johnson must obey law and ask for Brexit extension – as it happened,Politics,,https://www.theguardian.com/politics/blog/live/2019/sep/12/brexit-latest-news-operation-yellowhammer-claims-government-has-taken-considerable-steps-to-avert-no-deal-dangers-in-yellowhammer-live-news,0.0
